PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep1.raw.PG.MS2Quantity,[2] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep2.raw.PG.MS2Quantity,[3] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep3.raw.PG.MS2Quantity,[4] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep1.raw.PG.MS2Quantity,[5] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep2.raw.PG.MS2Quantity,[6] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep3.raw.PG.MS2Quantity,[7] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep1.raw.PG.MS2Quantity,[8] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep2.raw.PG.MS2Quantity,[9] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep3.raw.PG.MS2Quantity,[10] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep1.raw.PG.MS2Quantity,[11] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep2.raw.PG.MS2Quantity,[12] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep3.raw.PG.MS2Quantity,[13] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep1.raw.PG.MS2Quantity,[14] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep2.raw.PG.MS2Quantity,[15] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep3.raw.PG.MS2Quantity
A0A087WUV8;A0A7P0TA85;P35613,A0A087WUV8;A0A7P0TA85;P35613,BSG,Homo sapiens,Basigin (Ok blood group);Basigin (Ok blood group);Basigin,1268.3712158203125,1435.368408203125,1400.3104248046875,1352.519287109375,1421.2552490234375,1369.282227,1642.7178955078125,1640.267333984375,1543.685059,1333.2073974609375,1234.7432861328125,829.4939575195312,1441.603027,1395.592529296875,1355.583740234375
A0A087WUW6;A0A087X0G7;A0A087X1B1;A0A8I5KQX1;C9J2V2;Q9Y6K9,A0A087WUW6;A0A087X0G7;A0A087X1B1;A0A8I5KQX1;C9J2V2;Q9Y6K9,IKBKG,Homo sapiens,Inhibitor of nuclear factor kappa B kinase regulatory subunit gamma;Inhibitor of nuclear factor kappa B kinase regulatory subunit gamma;Inhibitor of nuclear factor kappa B kinase regulatory subunit gamma;Inhibitor of nuclear factor kappa B kinase regulatory subunit gamma;Inhibitor of nuclear factor kappa B kinase regulatory subunit gamma;NF-kappa-B essential modulator,549.5814819335938,552.4588012695312,584.2722168,555.7280273,478.4681701660156,605.2672119140625,542.5756836,552.1723022460938,559.7964477539062,568.7213134765625,564.2984619140625,592.6622924804688,567.5242919921875,500.6311035,494.2623596191406
A0A087WV05;Q99417,A0A087WV05;Q99417,;MYCBP,Homo sapiens,c-Myc-binding protein,1142.4598388671875,1157.2054443359375,971.0738525390625,1120.9188232421875,1196.4390869140625,1222.514648,1132.6624755859375,1130.9239501953125,1175.716064453125,1034.0565185546875,910.7883301,1047.645263671875,978.2570801,1034.3792724609375,1168.272216796875
A0A087WV97;Q8WU79;X6RCC3,A0A087WV97;Q8WU79;X6RCC3,SMAP2,Homo sapiens,Small ArfGAP2;Stromal membrane-associated protein 2;Small ArfGAP2 (Fragment),392.03546142578125,415.3551330566406,440.4925537109375,279.5105285644531,420.5788574,476.5662841796875,440.8764953613281,352.7332763671875,378.2358093261719,406.0151062011719,338.8000488,509.29254150390625,306.73626708984375,632.2433471679688,649.0297241210938
A0A087WVC4;P22694,A0A087WVC4;P22694,PRKACB,Homo sapiens,cAMP-dependent protein kinase;cAMP-dependent protein kinase catalytic subunit beta,319.5887145996094,424.41888427734375,217.81390380859375,399.53228759765625,400.0914306640625,309.3364562988281,299.7848815917969,451.8844299316406,379.1922607421875,176.99134826660156,56.02894973754883,321.7394104003906,397.5434875488281,530.7244873046875,343.07708740234375
A0A087WVF4;O14646,A0A087WVF4;O14646,CHD1,Homo sapiens,Chromodomain helicase DNA binding protein 1;Chromodomain-helicase-DNA-binding protein 1,75.48976135253906,123.56459045410156,65.64974975585938,74.50400543,67.12901306152344,120.40792083740234,103.57112884521484,66.58309173583984,121.08829498291016,55.80764389038086,131.80294799804688,65.93303680419922,49.23750686645508,76.71424102783203,122.57154846191406
A0A087WVF5;A0A0A0MRC4;A0A0A0MSK4;Q86YR5,A0A087WVF5;A0A0A0MRC4;A0A0A0MSK4;Q86YR5,GPSM1,Homo sapiens,G protein signaling modulator 1;G protein signaling modulator 1;G protein signaling modulator 1;G-protein-signaling modulator 1,66.67711639404297,14.799476623535156,NaN,63.349327087402344,84.71994018554688,NaN,NaN,NaN,154.80197143554688,78.26190948486328,52.55567551,NaN,52.78684997558594,NaN,NaN
A0A087WVJ0;A0A087X0L2;A0A0A0MRB3;A0A0A0MSH4;A0A0C4DGW3;A6ZIE4;B1AVQ7;P15941,A0A087WVJ0;A0A087X0L2;A0A0A0MRB3;A0A0A0MSH4;A0A0C4DGW3;A6ZIE4;B1AVQ7;P15941,MUC1,Homo sapiens,"Mucin 1, cell surface associated (Fragment);Mucin 1, cell surface associated;Mucin 1, cell surface associated;Mucin 1, cell surface associated;Mucin 1, cell surface associated;MUC1 isoform M10;Mucin 1, cell surface associated;Mucin-1",283.52716064453125,311.04644775390625,389.0892028808594,201.7099151611328,208.85452270507812,277.7343444824219,361.86163330078125,326.02130126953125,260.3525085449219,327.0581055,NaN,268.3313903808594,435.25311279296875,167.71408081054688,109.54589080810547
A0A087WVM4;B7ZM99;Q6UB35,A0A087WVM4;B7ZM99;Q6UB35,MTHFD1L,Homo sapiens,"formate--tetrahydrofolate ligase;formate--tetrahydrofolate ligase;Monofunctional C1-tetrahydrofolate synthase, mitochondrial",1131.309326171875,1270.3299560546875,1228.688965,1117.031738,1218.528076171875,1133.738281,1251.3487548828125,1294.8961181640625,1222.3079833984375,1096.102294921875,1202.0499267578125,1171.840087890625,1082.5919189453125,1272.1492919921875,1226.1353759765625
A0A087WVQ2;I3L0Y2;I3L4Q4;Q9BUL5,A0A087WVQ2;I3L0Y2;I3L4Q4;Q9BUL5,PHF23,Homo sapiens,PHD finger protein 23;PHD finger protein 23 (Fragment);PHD finger protein 23 (Fragment);PHD finger protein 23,203.407959,170.80465698242188,247.1326446533203,195.74830627441406,168.0195313,215.8434295654297,219.34046936035156,199.50755310058594,224.03683471679688,228.39627075195312,179.05319213867188,210.22190856933594,181.98260498046875,220.9506836,167.45858764648438
A0A087WVQ6;A0A8V8TQ14;A0A8V8TQK1;A0A8V8TR47;A0A8V8TRE8;A0A8V8TRF0;K7EJJ5;Q00610,A0A087WVQ6;A0A8V8TQ14;A0A8V8TQK1;A0A8V8TR47;A0A8V8TRE8;A0A8V8TRF0;K7EJJ5;Q00610,CLTC,Homo sapiens,Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain;Clathrin heavy chain 1,13099.625,13071.06348,12945.50879,12705.2373,12778.91797,12947.25488,13014.40527,13178.67578,12963.74707,12966.2207,13144.75293,13123.47852,12944.72461,13148.17383,12931.00781
A0A087WVT6;Q9BWW4,A0A087WVT6;Q9BWW4,SSBP3,Homo sapiens,Single-stranded DNA-binding protein 3,73.79562377929688,NaN,NaN,NaN,46.40171432495117,NaN,NaN,NaN,48.57559585571289,NaN,42.54958724975586,31.04921531677246,NaN,NaN,NaN
A0A087WVV1;P49721,A0A087WVV1;P49721,PSMB2,Homo sapiens,Proteasome 20S subunit beta 2;Proteasome subunit beta type-2,3473.90625,3574.849609,3707.599121,3298.483398,3533.651367,3128.190185546875,3576.885009765625,3614.599365234375,3480.513672,3234.323486328125,3108.347656,3347.997559,3327.335693359375,3362.701416015625,3617.563477
A0A087WVZ6;H7C4X9,A0A087WVZ6;H7C4X9,ZMYND8,Homo sapiens,Zinc finger MYND-type containing 8;Zinc finger MYND-type containing 8 (Fragment),622.1111450195312,533.8585205078125,507.8536071777344,576.0526733398438,524.6019897460938,530.7529297,502.0972900390625,566.1594848632812,681.7862548828125,604.3819580078125,658.4432373046875,794.0643920898438,546.1647338867188,484.45111083984375,462.2552185058594
A0A087WVZ7;Q9UJW7,A0A087WVZ7;Q9UJW7,ZNF229,Homo sapiens,Zinc finger protein 229,4.006055832,12.887896537780762,NaN,NaN,NaN,NaN,NaN,7.448993682861328,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A0A087WVZ9;A0A0A0MQR7;P19388,A0A087WVZ9;A0A0A0MQR7;P19388,POLR2E,Homo sapiens,"DNA-directed RNA polymerase II subunit E;DNA-directed RNA polymerase II subunit E;DNA-directed RNA polymerases I, II, and III subunit RPABC1",617.0812988,546.6942138671875,742.0393066,734.3452758789062,627.5336914,799.3746948242188,812.0687866210938,720.1653442382812,772.8235473632812,724.9697875976562,719.8612060546875,787.7427368164062,544.2402344,639.2963256835938,609.6295776367188
A0A087WW18;A0A087X0V4;A0A8C8MQ05;A8K0B5;D3DPQ2;H7C3R6;Q8IWT0,A0A087WW18;A0A087X0V4;A0A8C8MQ05;A8K0B5;D3DPQ2;H7C3R6;Q8IWT0,ZBTB8OS,Homo sapiens,Protein archease (Fragment);Protein archease;Protein archease;Protein archease;Protein archease;Protein archease (Fragment);Protein archease,200.90431213378906,206.3084259033203,285.4189147949219,224.1457061767578,262.23565673828125,292.2541504,262.2204284667969,258.4503479003906,248.64077758789062,169.4376983642578,288.4981689453125,264.7386779785156,263.4477233886719,284.6799621582031,248.47262573242188
A0A087WW40;A0A994J549;Q9Y371,A0A087WW40;A0A994J549;Q9Y371,SH3GLB1,Homo sapiens,"Endophilin-B1;SH3 domain containing GRB2 like, endophilin B1;Endophilin-B1",560.7565307617188,667.3140869140625,628.703125,598.8108520507812,429.08721923828125,545.8435668945312,413.1703186035156,484.8359375,456.39801025390625,572.8138427734375,631.128418,609.4221801757812,640.5885009765625,541.0051879882812,578.5527954101562
A0A087WW65;A0A2R8Y473;A0A590UJS8;A0A5F9ZA98;B4DGL8;O75027,A0A087WW65;A0A2R8Y473;A0A590UJS8;A0A5F9ZA98;B4DGL8;O75027,ABCB7,Homo sapiens,"ATP binding cassette subfamily B member 7;ATP binding cassette subfamily B member 7;ATP binding cassette subfamily B member 7;ATP binding cassette subfamily B member 7;ATP binding cassette subfamily B member 7 (Fragment);Iron-sulfur clusters transporter ABCB7, mitochondrial",961.6231079101562,894.4692993164062,804.5869141,884.4788818359375,878.0656127929688,882.0411376953125,780.4736938476562,876.9874877929688,851.7080078,885.6503295898438,794.5308227539062,946.1026000976562,868.5087280273438,981.8126831054688,958.0054321289062
A0A087WW76;A0A1B0GV73;A0A7P0TAS2;A0A805TBS0;E7ESW5;Q5T5U3,A0A087WW76;A0A1B0GV73;A0A7P0TAS2;A0A805TBS0;E7ESW5;Q5T5U3,ARHGAP21,Homo sapiens,Rho GTPase activating protein 21;Rho GTPase activating protein 21;Rho GTPase activating protein 21;Rho GTPase activating protein 21;Rho GTPase activating protein 21 (Fragment);Rho GTPase-activating protein 21,68.57682037353516,69.68244934082031,106.92919158935547,81.45209503173828,85.67465973,70.44864654541016,33.56270980834961,90.58811950683594,90.78250885009766,88.46192169189453,103.72952270507812,43.058570861816406,38.531829833984375,50.73606872558594,75.57238006591797
A0A087WW77;Q15334,A0A087WW77;Q15334,LLGL1,Homo sapiens,Lethal(2) giant larvae protein homolog 1,278.9422607421875,337.3290100097656,304.8534851074219,337.9536437988281,252.13247680664062,360.52435302734375,300.8447266,285.07489013671875,404.2242736816406,229.25860595703125,226.63433837890625,443.0161437988281,237.3124237060547,335.37298583984375,294.4001465
A0A087WW82;B7ZAQ6;E9PKY3;P0CG08;U3KPV2,A0A087WW82;B7ZAQ6;E9PKY3;P0CG08;U3KPV2,GPR89B;GPR89A;GPR89A;GPR89B;GPR89B,Homo sapiens,G protein-coupled receptor 89B (Fragment);Golgi pH regulator A;G protein-coupled receptor 89A;Golgi pH regulator B;G protein-coupled receptor 89B (Fragment),324.2152099609375,355.2095031738281,306.3193054199219,281.4772644042969,360.9347839355469,334.5563965,242.53866577148438,440.5498047,424.8016052246094,552.1297607421875,479.8798522949219,453.87298583984375,396.0674133300781,465.6821594238281,411.3791504
A0A087WW88;C9J0A7;Q9UQN3,A0A087WW88;C9J0A7;Q9UQN3,CHMP2B,Homo sapiens,Charged multivesicular body protein 2B;Charged multivesicular body protein 2B;Charged multivesicular body protein 2b,407.9744567871094,425.2200927734375,431.97979736328125,471.60821533203125,404.7402344,488.34759521484375,465.3175048828125,548.1990966796875,443.9593505859375,426.64422607421875,463.4938049316406,463.0968017578125,454.7873535,404.1675109863281,431.46002197265625
A0A087WWA3;A0A8Q3WLB2;A0A8Q3WLB3;A0A8Q3WM94;O60333;Q4R9M9,A0A087WWA3;A0A8Q3WLB2;A0A8Q3WLB3;A0A8Q3WM94;O60333;Q4R9M9,KIF1B,Homo sapiens,Kinesin family member 1B;Kinesin family member 1B;Kinesin family member 1B;Kinesin family member 1B;Kinesin-like protein KIF1B;Kinesin family member 1B,202.78598022460938,191.54600524902344,234.94171142578125,217.6315918,286.3945313,233.27188110351562,271.8128356933594,229.8719024658203,233.20626831054688,183.0839844,236.1414337158203,225.71560668945312,190.16017150878906,220.83624267578125,201.67018127441406
A0A087WWF6;A0A8V8TMJ5;A0A8V8TPA6;A0A8V8TPB6;H7C1B3;P49005,A0A087WWF6;A0A8V8TMJ5;A0A8V8TPA6;A0A8V8TPB6;H7C1B3;P49005,POLD2,Homo sapiens,DNA polymerase delta subunit 2,741.9553833007812,799.2964477539062,730.5943603515625,713.8267822265625,709.1014404296875,801.8169555664062,821.6082153320312,747.2503662109375,690.4537963867188,830.4152832,708.4071655273438,653.5550537109375,729.9177246,855.7352294921875,778.6411133
A0A087WWG1,A0A087WWG1,SSH3,Homo sapiens,protein-serine/threonine phosphatase (Fragment),326.3952637,NaN,343.3207092285156,483.3679504394531,224.7526397705078,465.6045227050781,360.3176574707031,342.1503906,287.6673889160156,234.99856567382812,NaN,702.3314819335938,NaN,542.9118041992188,455.0656738
A0A087WWG3;A0A087X140;A0A0A0MRU4;A0A0A6YYH9;C9J3G2;H0Y5V3;Q4V339;Q5JTY5;Q5RIA9;Q5RIB0;Q8IUF1;Q9BRT8,A0A087WWG3;A0A087X140;A0A0A0MRU4;A0A0A6YYH9;C9J3G2;H0Y5V3;Q4V339;Q5JTY5;Q5RIA9;Q5RIB0;Q8IUF1;Q9BRT8,ZNG1C;ZNG1A;ZNG1C;CBWD5;ZNG1B;ZNG1F;ZNG1F;ZNG1C;ZNG1E;ZNG1E;ZNG1B;ZNG1A,Homo sapiens,COBW domain containing 3;COBW domain containing 1;COBW domain containing 3;COBW domain-containing protein 5;COBW domain containing 2;COBW domain containing 6;Zinc-regulated GTPase metalloprotein activator 1F;Zinc-regulated GTPase metalloprotein activator 1C;Zinc-regulated GTPase metalloprotein activator 1E;COBW domain containing 5;Zinc-regulated GTPase metalloprotein activator 1B;Zinc-regulated GTPase metalloprotein activator 1A,237.64430236816406,185.0121307373047,217.2725372314453,350.5310363769531,341.0769043,372.5682373046875,265.1876525878906,248.3186798095703,366.85675048828125,297.11248779296875,309.09173583984375,313.7178955078125,364.6855469,389.6761779785156,181.78309631347656
A0A087WWI6;A0A8I5KQ63;A0A8I5KRG1;A0A8I5KT41;A0A8I5KTU5;A0A8I5KX45;A0A8I5KXF0;A0A8I5QKQ1;P61962,A0A087WWI6;A0A8I5KQ63;A0A8I5KRG1;A0A8I5KT41;A0A8I5KTU5;A0A8I5KX45;A0A8I5KXF0;A0A8I5QKQ1;P61962,DCAF7,Homo sapiens,DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1 and CUL4 associated factor 7;DDB1- and CUL4-associated factor 7,229.32546997070312,173.17654418945312,186.82305908203125,140.70663452148438,278.0967712402344,184.28562927246094,241.42478942871094,233.04104614257812,233.97064208984375,117.56463623046875,293.1181641,171.43788146972656,250.1395263671875,147.73663330078125,125.29183959960938
A0A087WWM0;O43617,A0A087WWM0;O43617,TRAPPC3,Homo sapiens,Trafficking protein particle complex subunit;Trafficking protein particle complex subunit 3,755.8199462890625,644.7874145507812,780.4521484,736.4149780273438,729.8004760742188,757.7970581054688,681.1825561523438,787.5368652,685.9148559570312,762.8165283203125,707.7373047,732.4815063476562,708.3333129882812,645.8865966796875,758.4744262695312
A0A087WWP4;A0A494C001;A0A499FJY3;Q96T37,A0A087WWP4;A0A494C001;A0A499FJY3;Q96T37,RBM15,Homo sapiens,RNA binding motif protein 15;RNA binding motif protein 15;RNA binding motif protein 15;RNA-binding protein 15,759.4238891601562,862.0201416015625,776.2380371,882.8909912109375,863.8015747070312,891.5399780273438,776.2232055664062,829.1027221679688,833.6646118164062,864.6351318359375,851.0172729492188,890.9415893554688,867.4002075195312,897.0045776367188,890.6801758
A0A087WWU8,A0A087WWU8,TPM3,Homo sapiens,Tropomyosin 3,6518.008789,6227.519531,6662.740234,5765.477051,6835.844727,6068.699219,6246.683105,7671.79541,5551.795898,4829.287109,6588.717285,6310.217773,6188.18457,6591.019043,6504.606934
A0A087WWW9;O95999,A0A087WWW9;O95999,BCL10,Homo sapiens,BCL10 immune signaling adaptor;B-cell lymphoma/leukemia 10,55.62109375,NaN,NaN,53.97557067871094,52.115840911865234,NaN,NaN,NaN,38.66600418,NaN,16.08480453491211,43.03406906,53.76557922363281,36.27104949951172,NaN
A0A087WWX7;H7BZL1;Q13163,A0A087WWX7;H7BZL1;Q13163,MAP2K5,Homo sapiens,Mitogen-activated protein kinase kinase 5 (Fragment);Mitogen-activated protein kinase kinase 5 (Fragment);Dual specificity mitogen-activated protein kinase kinase 5,73.90480804,59.722652435302734,67.12070465,30.34831428527832,NaN,82.75197601,109.02217864990234,NaN,108.2994155883789,81.85759735107422,NaN,83.10147094726562,32.272972106933594,NaN,72.87485504
A0A087WX95,A0A087WX95,RUSC1,Homo sapiens,RUN and SH3 domain containing 1 (Fragment),NaN,149.67579650878906,150.83995056152344,156.88368225097656,235.43890380859375,226.20455932617188,229.73794555664062,131.1942596435547,307.81085205078125,250.09652709960938,229.69662475585938,151.39064025878906,268.0185852050781,159.55947875976562,275.3339538574219
A0A087WXB0;O15126,A0A087WXB0;O15126,SCAMP1,Homo sapiens,Secretory carrier-associated membrane protein;Secretory carrier-associated membrane protein 1,525.4124145507812,498.4134521484375,605.9221801757812,474.1359558105469,548.3397216796875,505.7126465,494.80938720703125,505.48590087890625,464.1308288574219,548.5232543945312,490.2124023,541.6394653320312,475.99212646484375,590.7150268554688,505.4194641113281
A0A087WXC5;A0A7I2V3H5;A0A7I2V594;E7ESZ7;O95299,A0A087WXC5;A0A7I2V3H5;A0A7I2V594;E7ESZ7;O95299,NDUFA10,Homo sapiens,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",1760.992431640625,1719.5277099609375,1736.056884765625,1736.13623,1809.8345947265625,1797.036376953125,1802.443359,1791.974609,1816.0897216796875,1802.32373,1641.584716796875,1645.801758,1732.1680908203125,1597.241211,1761.406494140625
A0A087WXI3,A0A087WXI3,FMR1,Homo sapiens,Fragile X messenger ribonucleoprotein 1,NaN,NaN,NaN,NaN,166.9441680908203,NaN,NaN,155.24203491210938,130.71229553222656,NaN,NaN,NaN,NaN,NaN,NaN
A0A087WXL6;B7Z879;Q9H270,A0A087WXL6;B7Z879;Q9H270,VPS11,Homo sapiens,Vacuolar protein sorting-associated protein 11 homolog,585.1307983398438,560.6693725585938,551.0395508,651.2451782226562,631.8958129882812,689.8786010742188,587.2503662109375,605.0557861328125,497.6853942871094,581.1687012,625.1719970703125,609.7374267578125,552.6119384765625,539.7918090820312,567.5816040039062
A0A087WXM6;A0A0A6YYL6;J3KRX5;J3QQT2;P18621,A0A087WXM6;A0A0A6YYL6;J3KRX5;J3QQT2;P18621,RPL17;RPL17-C18orf32;RPL17;RPL17;RPL17,Homo sapiens,60S ribosomal protein L17 (Fragment);60S ribosomal protein L17;60S ribosomal protein L17 (Fragment);60S ribosomal protein L17 (Fragment);60S ribosomal protein L17,11200.15918,11233.95801,10960.75684,10353.56055,10432.31152,9746.18457,9454.137695,10291.81055,10021.80957,9403.72168,8644.005859,9134.306641,10244.50977,9396.006836,9979.361328
A0A087WXP2;A0A8I5KYE6;A0A8J8YL86;B4DHW2;C9JWJ8;K7EJB0;K7EKH0;K7EN08;K7ESG9;Q14938,A0A087WXP2;A0A8I5KYE6;A0A8J8YL86;B4DHW2;C9JWJ8;K7EJB0;K7EKH0;K7EN08;K7ESG9;Q14938,NFIX,Homo sapiens,Nuclear factor 1;Nuclear factor 1 (Fragment);Nuclear factor 1;Nuclear factor 1;Nuclear factor 1;CCAAT-box-binding transcription factor (Fragment);CCAAT-box-binding transcription factor (Fragment);Nuclear factor 1;CCAAT-box-binding transcription factor (Fragment);Nuclear factor 1 X-type,563.2516479492188,606.0650024414062,647.8516845703125,NaN,480.6154785,NaN,330.6552429199219,361.6634216308594,NaN,699.4311523,NaN,576.6005859,633.1720581054688,643.331543,559.6193237304688
A0A087WXX8,A0A087WXX8,SDHB,Homo sapiens,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment)",NaN,297.2597961425781,229.6727294921875,312.0156555175781,NaN,299.5172424316406,353.3353271484375,358.5273132324219,292.8985900878906,259.4874267578125,286.76507568359375,NaN,NaN,NaN,316.5764465332031
A0A087WY03;E5RFV3,A0A087WY03;E5RFV3,SREK1,Homo sapiens,Splicing regulatory glutamic acid and lysine rich protein 1,725.0675048828125,763.4426879882812,709.4988403320312,927.1713256835938,837.5671997070312,931.2600708007812,900.5350952148438,905.2512207,841.4708862304688,428.3876953,518.8504028320312,798.8336181640625,980.3170776367188,761.8958129882812,957.3017578
A0A087WY55;Q9NP79,A0A087WY55;Q9NP79,VTA1,Homo sapiens,"Chromosome 6 open reading frame 55, isoform CRA_b;Vacuolar protein sorting-associated protein VTA1 homolog",1585.911376953125,1653.373047,1558.0301513671875,1424.247559,1376.414063,1517.0242919921875,1439.7501220703125,1520.4034423828125,1631.280517578125,1549.5601806640625,2044.5272216796875,1536.610352,1750.3297119140625,1663.464355,1537.9439697265625
A0A087WY71;C9JGT8;C9JPV8;E9PFW3;Q96CW1,A0A087WY71;C9JGT8;C9JPV8;E9PFW3;Q96CW1,AP2M1,Homo sapiens,AP-2 complex subunit mu,860.751709,889.4061889648438,903.0106811523438,966.8010254,859.8432617,919.4307861328125,950.7510375976562,916.5694580078125,985.7333374023438,893.9135742,940.7741699,856.0435180664062,932.4818725585938,950.4478149414062,898.2243041992188
A0A087WY82;Q9Y624,A0A087WY82;Q9Y624,F11R,Homo sapiens,Junctional adhesion molecule A,641.8213500976562,599.7556762695312,586.1600341796875,614.8452148,598.7412109,692.8812255859375,597.7293090820312,636.0887451171875,597.1554565429688,654.6989746,693.0154418945312,703.2955322265625,669.1096801757812,659.0641479492188,579.5148926
A0A087WY85;D6RAH7;D6RAW0;D6RFM0;H9KV45;P61077;P62837,A0A087WY85;D6RAH7;D6RAW0;D6RFM0;H9KV45;P61077;P62837,UBE2D3;UBE2D3;UBE2D3;UBE2D2;UBE2D3;UBE2D3;UBE2D2,Homo sapiens,Ubiquitin conjugating enzyme E2 D3;Ubiquitin conjugating enzyme E2 D3;Ubiquitin conjugating enzyme E2 D3 (Fragment);Ubiquitin conjugating enzyme E2 D2 (Fragment);Ubiquitin conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D2,3299.251708984375,3806.540283203125,3980.854248046875,3637.698242,4021.211426,3959.328613,4591.669922,4591.229004,4711.708984,4731.446289,1691.340332,4885.235352,4616.91748,4176.861816,4328.293457
A0A087WYC0;A0A1W2PQY5;A0A6Q8KRG2;A0A8I5KNZ1;A0A8I5KT73;A0A8I5KZ68;A0A8I5QJQ7;A0A8J9BZL8;B7ZC06;Q08379,A0A087WYC0;A0A1W2PQY5;A0A6Q8KRG2;A0A8I5KNZ1;A0A8I5KT73;A0A8I5KZ68;A0A8I5QJQ7;A0A8J9BZL8;B7ZC06;Q08379,GOLGA2,Homo sapiens,Golgin A2 (Fragment);Golgin A2 (Fragment);Golgin subfamily A member 2;Golgin A2;Golgin A2 (Fragment);Golgin A2;Golgin A2;Golgin A2;Golgin A2;Golgin subfamily A member 2,770.0360717773438,768.0789184570312,875.4273071289062,878.4859008789062,833.9838867,829.4573364257812,807.0790405273438,962.6253662109375,855.5007934570312,768.3660888671875,842.9418945,892.9075317382812,797.5441284179688,797.0981445,795.6631469726562
